env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 16:12:28.63926 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 17:22:24.497284 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,2023-09-19 19:16:19.194808 +0000 UTC,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,2,mathqa,01HADA5RDB2RSXCA46ZBGN1GW3,,,,,,,,,,,,01HADA5RDEN00PAPRFZFKSHPR7,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,,,,,,,,,,2023-09-16 01:07:09.002428 +0000 UTC,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,,,,,,,,,,2023-09-16 02:45:41.606564 +0000 UTC,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,,,,,,,,,,2023-09-16 02:56:14.353492 +0000 UTC,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,,,,,,,,,,2023-09-16 08:17:41.399086 +0000 UTC,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,,,,,,,,,,2023-09-16 18:23:38.639807 +0000 UTC,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,gpt2-large,requirements.txt,3.9,-1,3,mathqa,01HADA5VAQ8CWJMB2SQN6TCGBF,,5.03,0.26256983240223464,1.7005645036697388,0.2550542180471208,0.26256983240223464,138.8205,4475,32.236,1.008,,01HADA5VASVJAE9PWWY5N13KP9,mathqa-gpt2-large-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,1,mathqa,01HAEEKDG1PS4E7Z8ZRH5CE56M,,5.03,0.25094972067039106,1.6987000703811646,0.2470799116341654,0.25094972067039106,80.8842,4475,55.326,1.731,,01HAEEKDG3D55TEZPKTKXSRSTT,mathqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,1,mathqa,01HAEEKGE4AH1WVXJ4TXZT8NRW,,5.03,0.22033519553072625,1.6057506799697876,0.167207802758858,0.22033519553072625,84.7278,4475,52.816,1.652,,01HAEEKGE6CFFJQ5RVBRTXRC4B,mathqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,2,mathqa,01HAEEKKEEHDJ3AM5WYZC1QM87,,5.03,0.25094972067039106,1.6987000703811646,0.2470799116341654,0.25094972067039106,80.2176,4475,55.786,1.745,,01HAEEKKEG3774BQS5QV415PFK,mathqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,2,mathqa,01HAEEKPE2QMJ40XQS07SKVRFY,,5.03,0.22033519553072625,1.6057506799697876,0.167207802758858,0.22033519553072625,84.6491,4475,52.865,1.654,,01HAEEKPE44HFDMX2GZPNT56JP,mathqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,mathqa,01HAEEKSBS8N3QFQCD2QANTQ9S,,5.03,0.25094972067039106,1.6987000703811646,0.2470799116341654,0.25094972067039106,81.4936,4475,54.912,1.718,,01HAEEKSBVFP8WKCZYWF8WKGHB,mathqa-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,8,3,mathqa,01HAEEKWAQQCG17GDB1FZ1K9QJ,,5.03,0.22033519553072625,1.6057506799697876,0.167207802758858,0.22033519553072625,85.0552,4475,52.613,1.646,,01HAEEKWAS8QEMFZSK5PB0FKYG,mathqa-google-t5-large-lm-adapt-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,1,mathqa,01HAEEKZBMA9NDPWCQFCCW0BVS,,5.03,0.2594413407821229,1.7480758428573608,0.2559658035122981,0.2594413407821229,80.2675,4475,55.751,1.744,,01HAEEKZBPQ7V46F792D3MFSVK,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,1,mathqa,01HAEEM2G1P886F8EC1MYJRA9N,,5.03,0.22279329608938547,1.6032352447509766,0.11840486439306064,0.22279329608938547,103.7261,4475,43.142,1.35,,01HAEEM2G3Y3V0Q05HV5NA45VK,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,2,mathqa,01HAEEM58Z4F71A0F8A5HJAQ8D,,5.03,0.2594413407821229,1.7480758428573608,0.2559658035122981,0.2594413407821229,80.0845,4475,55.879,1.748,,01HAEEM5917Y629EJYA2XESPFK,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,2,mathqa,01HAEEM87TBAK9SD0QKKHN2WR0,,5.03,0.22346368715083798,1.6037534475326538,0.1148763827026102,0.22346368715083798,84.957,4475,52.674,1.648,,01HAEEM87WKC4FN5VQCYEASQK8,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,-1,3,mathqa,01HAEEMB6Q9TEAC9JPM54BWPSM,,5.03,0.25899441340782126,1.723040223121643,0.2530694024336784,0.25899441340782126,98.1468,4475,45.595,1.426,,01HAEEMB6S9VPC35JD8C6519DX,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,mathqa,01HAEEME6N2FV1CFC78RK37CG3,,,,,,,,,,,2023-09-16 15:26:42.662672 +0000 UTC,01HAEEME6QQW2X4SFTKVYGMKXG,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-large-lora-experiments,requirements.txt,3.9,8,3,mathqa,01HAEEME6N2FV1CFC78RK37CG3,,5.03,0.22279329608938547,1.6043846607208252,0.1266979055961059,0.22279329608938547,84.86,4475,52.734,1.65,,01HAEEME6QQW2X4SFTKVYGMKXG,mathqa-jacobmorrison-tk-instruct-large-lora-experiments-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,1,mathqa,01HAEGKSDS4QD9EVPCB3Q2SD89,,5.03,0.21675977653631284,1.6049479246139526,0.07125803489439854,0.21675977653631284,98.7923,4475,45.297,2.834,,01HAEGKSDV7C5HBE4VQYS289XZ,mathqa-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,2,mathqa,01HAEGKWDH2A0W11869D5W9AV7,,5.03,0.21675977653631284,1.605124831199646,0.07125803489439854,0.21675977653631284,96.995,4475,46.136,2.887,,01HAEGKWDKB5SG42042QS4BRP6,mathqa-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-large,requirements.txt,3.9,8,3,mathqa,01HAEGKZC4ZX3NPQ8M46DHVKQM,,5.03,0.21675977653631284,1.6049340963363647,0.07125803489439854,0.21675977653631284,97.0076,4475,46.13,2.886,,01HAEGKZC6PN7V90NE1WVRKWAN,mathqa-microsoft-deberta-v3-large-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,mathqa,01HAEGM2ATAN70VJ1N6WANK2GG,,,,,,,,,,,2023-09-16 16:17:42.816008 +0000 UTC,01HAEGM2AW943WPNZ9JXG1G85Z,mathqa-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,mathqa,01HAEGM2ATAN70VJ1N6WANK2GG,,,,,,,,,,,2023-09-17 05:16:51.057456 +0000 UTC,01HAEGM2AW943WPNZ9JXG1G85Z,mathqa-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,mathqa,01HAEGM2ATAN70VJ1N6WANK2GG,,,,,,,,,,,2023-09-17 23:37:52.353922 +0000 UTC,01HAEGM2AW943WPNZ9JXG1G85Z,mathqa-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,1,mathqa,01HAEGM2ATAN70VJ1N6WANK2GG,,5.03,0.24491620111731843,1.6095607280731201,0.2220129411513183,0.24491620111731843,160.1665,4475,27.94,0.874,,01HAEGM2AW943WPNZ9JXG1G85Z,mathqa-gpt2-large-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,,,,,,,,,,2023-09-16 16:17:38.109724 +0000 UTC,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,,,,,,,,,,2023-09-17 04:53:20.779343 +0000 UTC,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,,,,,,,,,,2023-09-17 22:48:29.983393 +0000 UTC,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,,,,,,,,,,2023-09-18 03:50:30.180827 +0000 UTC,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,,,,,,,,,,2023-09-18 16:03:28.475056 +0000 UTC,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,2,mathqa,01HAEGM5AEKJWDQMZFBRA7032H,,5.03,0.24312849162011174,1.6123343706130981,0.22301362090413773,0.24312849162011174,160.4899,4475,27.883,0.872,,01HAEGM5AGPRE6EKJ5RGY10RKG,mathqa-gpt2-large-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,3,mathqa,01HAEGM88542XA72MNK64TVA5Y,,,,,,,,,,,2023-09-16 16:17:39.089276 +0000 UTC,01HAEGM887WM1XJAQJ9WSGZV5K,mathqa-gpt2-large-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,gpt2-large,requirements.txt,3.9,8,3,mathqa,01HAEGM88542XA72MNK64TVA5Y,,5.03,0.2424581005586592,1.6065046787261963,0.21848667020619533,0.2424581005586592,161.9203,4475,27.637,0.865,,01HAEGM887WM1XJAQJ9WSGZV5K,mathqa-gpt2-large-lora_8-lr_1e-4-seed_3
